"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.74489 543310 0.0 0.6149 1.0000 0.0314 0.6149 0.6149 1.0000 0.0314
0.74499 543098 0.0 0.6148 1.0000 0.0314 0.6148 0.6148 1.0000 0.0314
0.74509 542886 0.0 0.6147 1.0000 0.0314 0.6147 0.6147 1.0000 0.0314
0.74519 542674 0.0 0.6145 1.0000 0.0313 0.6145 0.6145 1.0000 0.0313
0.74529 542462 0.0 0.6144 1.0000 0.0313 0.6144 0.6144 1.0000 0.0313
0.74539 542250 0.0 0.6143 1.0000 0.0313 0.6143 0.6143 1.0000 0.0313
0.74549 542038 0.0 0.6141 1.0000 0.0312 0.6141 0.6141 1.0000 0.0312
0.74559 541826 0.0 0.6140 1.0000 0.0312 0.6140 0.6140 1.0000 0.0312
0.74569 541614 0.0 0.6139 1.0000 0.0312 0.6139 0.6139 1.0000 0.0312
0.74579 541401 0.0 0.6137 1.0000 0.0312 0.6137 0.6137 1.0000 0.0312
0.74589 541189 0.0 0.6136 1.0000 0.0312 0.6136 0.6136 1.0000 0.0312
0.74598 540977 0.0 0.6135 1.0000 0.0312 0.6135 0.6135 1.0000 0.0312
0.74608 540766 0.0 0.6133 1.0000 0.0312 0.6133 0.6133 1.0000 0.0312
0.74618 540554 0.0 0.6132 1.0000 0.0312 0.6132 0.6132 1.0000 0.0312
0.74628 540342 0.0 0.6131 1.0000 0.0311 0.6131 0.6131 1.0000 0.0311
0.74638 540130 0.0 0.6129 1.0000 0.0311 0.6129 0.6129 1.0000 0.0311
0.74648 539918 0.0 0.6128 1.0000 0.0311 0.6128 0.6128 1.0000 0.0311
0.74658 539706 0.0 0.6126 1.0000 0.0311 0.6126 0.6126 1.0000 0.0311
0.74668 539494 0.0 0.6125 1.0000 0.0311 0.6125 0.6125 1.0000 0.0311
0.74678 539282 0.0 0.6124 1.0000 0.0311 0.6124 0.6124 1.0000 0.0311
0.74688 539070 0.0 0.6122 1.0000 0.0311 0.6122 0.6122 1.0000 0.0311
0.74698 538858 0.0 0.6121 1.0000 0.0311 0.6121 0.6121 1.0000 0.0311
0.74708 538645 0.0 0.6119 1.0000 0.0310 0.6119 0.6119 1.0000 0.0310
0.74718 538433 0.0 0.6118 1.0000 0.0310 0.6118 0.6118 1.0000 0.0310
0.74728 538221 0.0 0.6117 1.0000 0.0310 0.6117 0.6117 1.0000 0.0310
0.74738 538010 0.0 0.6115 1.0000 0.0310 0.6115 0.6115 1.0000 0.0310
0.74748 537798 0.0 0.6114 1.0000 0.0310 0.6114 0.6114 1.0000 0.0310
0.74758 537586 0.0 0.6113 1.0000 0.0310 0.6113 0.6113 1.0000 0.0310
0.74768 537374 0.0 0.6111 1.0000 0.0310 0.6111 0.6111 1.0000 0.0310
0.74778 537162 0.0 0.6110 1.0000 0.0310 0.6110 0.6110 1.0000 0.0310
0.74788 536950 0.0 0.6108 1.0000 0.0310 0.6108 0.6108 1.0000 0.0310
0.74798 536738 0.0 0.6107 1.0000 0.0309 0.6107 0.6107 1.0000 0.0309
0.74808 536526 0.0 0.6106 1.0000 0.0309 0.6106 0.6106 1.0000 0.0309
0.74817 536314 0.0 0.6104 1.0000 0.0309 0.6104 0.6104 1.0000 0.0309
0.74827 536102 0.0 0.6103 1.0000 0.0309 0.6103 0.6103 1.0000 0.0309
0.74837 535889 0.0 0.6102 1.0000 0.0309 0.6102 0.6102 1.0000 0.0309
0.74847 535677 0.0 0.6100 1.0000 0.0309 0.6100 0.6100 1.0000 0.0309
0.74857 535465 0.0 0.6099 1.0000 0.0308 0.6099 0.6099 1.0000 0.0308
0.74867 535254 0.0 0.6097 1.0000 0.0308 0.6097 0.6097 1.0000 0.0308
0.74877 535042 0.0 0.6096 1.0000 0.0308 0.6096 0.6096 1.0000 0.0308
0.74887 534830 0.0 0.6095 1.0000 0.0308 0.6095 0.6095 1.0000 0.0308
0.74897 534618 0.0 0.6093 1.0000 0.0308 0.6093 0.6093 1.0000 0.0308
0.74907 534406 0.0 0.6092 1.0000 0.0308 0.6092 0.6092 1.0000 0.0308
0.74917 534194 0.0 0.6091 1.0000 0.0308 0.6091 0.6091 1.0000 0.0308
0.74927 533982 0.0 0.6089 1.0000 0.0308 0.6089 0.6089 1.0000 0.0308
0.74937 533770 0.0 0.6088 1.0000 0.0308 0.6088 0.6088 1.0000 0.0308
0.74947 533558 0.0 0.6086 1.0000 0.0307 0.6086 0.6086 1.0000 0.0307
0.74957 533346 0.0 0.6085 1.0000 0.0307 0.6085 0.6085 1.0000 0.0307
0.74967 533133 0.0 0.6084 1.0000 0.0307 0.6084 0.6084 1.0000 0.0307
0.74977 532921 0.0 0.6082 1.0000 0.0307 0.6082 0.6082 1.0000 0.0307
0.74987 532709 0.0 0.6081 1.0000 0.0307 0.6081 0.6081 1.0000 0.0307
0.74997 532497 0.0 0.6079 1.0000 0.0307 0.6079 0.6079 1.0000 0.0307
0.75007 532286 0.0 0.6078 1.0000 0.0307 0.6078 0.6078 1.0000 0.0307
0.75017 532074 0.0 0.6077 1.0000 0.0306 0.6077 0.6077 1.0000 0.0306
0.75027 531862 0.0 0.6075 1.0000 0.0306 0.6075 0.6075 1.0000 0.0306
0.75036 531650 0.0 0.6074 1.0000 0.0306 0.6074 0.6074 1.0000 0.0306
0.75046 531438 0.0 0.6072 1.0000 0.0306 0.6072 0.6072 1.0000 0.0306
0.75056 531226 0.0 0.6071 1.0000 0.0305 0.6071 0.6071 1.0000 0.0305
0.75066 531014 0.0 0.6070 1.0000 0.0305 0.6070 0.6070 1.0000 0.0305
0.75076 530802 0.0 0.6068 1.0000 0.0305 0.6068 0.6068 1.0000 0.0305
0.75086 530590 0.0 0.6067 1.0000 0.0304 0.6067 0.6067 1.0000 0.0304
0.75096 530378 0.0 0.6065 1.0000 0.0304 0.6065 0.6065 1.0000 0.0304
0.75106 530165 0.0 0.6064 1.0000 0.0304 0.6064 0.6064 1.0000 0.0304
0.75116 529953 0.0 0.6063 1.0000 0.0304 0.6063 0.6063 1.0000 0.0304
0.75126 529741 0.0 0.6061 1.0000 0.0303 0.6061 0.6061 1.0000 0.0303
0.75136 529530 0.0 0.6060 1.0000 0.0303 0.6060 0.6060 1.0000 0.0303
0.75146 529318 0.0 0.6059 1.0000 0.0303 0.6059 0.6059 1.0000 0.0303
0.75156 529106 0.0 0.6057 1.0000 0.0302 0.6057 0.6057 1.0000 0.0302
0.75166 528894 0.0 0.6056 1.0000 0.0302 0.6056 0.6056 1.0000 0.0302
0.75176 528682 0.0 0.6054 1.0000 0.0302 0.6054 0.6054 1.0000 0.0302
0.75186 528470 0.0 0.6053 1.0000 0.0302 0.6053 0.6053 1.0000 0.0302
0.75196 528258 0.0 0.6052 1.0000 0.0301 0.6052 0.6052 1.0000 0.0301
0.75206 528046 0.0 0.6050 1.0000 0.0301 0.6050 0.6050 1.0000 0.0301
0.75216 527834 0.0 0.6049 1.0000 0.0301 0.6049 0.6049 1.0000 0.0301
0.75226 527622 0.0 0.6047 1.0000 0.0301 0.6047 0.6047 1.0000 0.0301
0.75236 527409 0.0 0.6046 1.0000 0.0301 0.6046 0.6046 1.0000 0.0301
0.75246 527197 0.0 0.6045 1.0000 0.0300 0.6045 0.6045 1.0000 0.0300
0.75255 526985 0.0 0.6043 1.0000 0.0300 0.6043 0.6043 1.0000 0.0300
0.75265 526774 0.0 0.6042 1.0000 0.0300 0.6042 0.6042 1.0000 0.0300
0.75275 526562 0.0 0.6040 1.0000 0.0299 0.6040 0.6040 1.0000 0.0299
0.75285 526350 0.0 0.6039 1.0000 0.0299 0.6039 0.6039 1.0000 0.0299
0.75295 526138 0.0 0.6038 1.0000 0.0299 0.6038 0.6038 1.0000 0.0299
0.75305 525926 0.0 0.6036 1.0000 0.0298 0.6036 0.6036 1.0000 0.0298
0.75315 525714 0.0 0.6035 1.0000 0.0298 0.6035 0.6035 1.0000 0.0298
0.75325 525502 0.0 0.6033 1.0000 0.0298 0.6033 0.6033 1.0000 0.0298
0.75335 525290 0.0 0.6032 1.0000 0.0298 0.6032 0.6032 1.0000 0.0298
0.75345 525078 0.0 0.6030 1.0000 0.0297 0.6030 0.6030 1.0000 0.0297
0.75355 524866 0.0 0.6029 1.0000 0.0297 0.6029 0.6029 1.0000 0.0297
0.75365 524653 0.0 0.6028 1.0000 0.0297 0.6028 0.6028 1.0000 0.0297
0.75375 524441 0.0 0.6026 1.0000 0.0297 0.6026 0.6026 1.0000 0.0297
0.75385 524229 0.0 0.6025 1.0000 0.0297 0.6025 0.6025 1.0000 0.0297
0.75395 524017 0.0 0.6023 1.0000 0.0297 0.6023 0.6023 1.0000 0.0297
0.75405 523805 0.0 0.6022 1.0000 0.0297 0.6022 0.6022 1.0000 0.0297
0.75415 523594 0.0 0.6021 1.0000 0.0296 0.6021 0.6021 1.0000 0.0296
0.75425 523382 0.0 0.6019 1.0000 0.0296 0.6019 0.6019 1.0000 0.0296
0.75435 523170 0.0 0.6018 1.0000 0.0296 0.6018 0.6018 1.0000 0.0296
0.75445 522958 0.0 0.6016 1.0000 0.0295 0.6016 0.6016 1.0000 0.0295
0.75455 522746 0.0 0.6015 1.0000 0.0295 0.6015 0.6015 1.0000 0.0295
0.75464 522534 0.0 0.6013 1.0000 0.0295 0.6013 0.6013 1.0000 0.0295
0.75474 522322 0.0 0.6012 1.0000 0.0295 0.6012 0.6012 1.0000 0.0295
0.75484 522110 0.0 0.6011 1.0000 0.0294 0.6011 0.6011 1.0000 0.0294
0.75494 521897 0.0 0.6009 1.0000 0.0294 0.6009 0.6009 1.0000 0.0294
0.75504 521685 0.0 0.6008 1.0000 0.0294 0.6008 0.6008 1.0000 0.0294
0.75514 521473 0.0 0.6006 1.0000 0.0294 0.6006 0.6006 1.0000 0.0294
0.75524 521261 0.0 0.6005 1.0000 0.0293 0.6005 0.6005 1.0000 0.0293
0.75534 521049 0.0 0.6004 1.0000 0.0293 0.6004 0.6004 1.0000 0.0293
0.75544 520838 0.0 0.6002 1.0000 0.0293 0.6002 0.6002 1.0000 0.0293
0.75554 520626 0.0 0.6001 1.0000 0.0292 0.6001 0.6001 1.0000 0.0292
0.75564 520414 0.0 0.5999 1.0000 0.0292 0.5999 0.5999 1.0000 0.0292
0.75574 520202 0.0 0.5998 1.0000 0.0292 0.5998 0.5998 1.0000 0.0292
0.75584 519990 0.0 0.5996 1.0000 0.0292 0.5996 0.5996 1.0000 0.0292
0.75594 519778 0.0 0.5995 1.0000 0.0291 0.5995 0.5995 1.0000 0.0291
0.75604 519566 0.0 0.5993 1.0000 0.0291 0.5993 0.5993 1.0000 0.0291
0.75614 519354 0.0 0.5992 1.0000 0.0291 0.5992 0.5992 1.0000 0.0291
0.75624 519142 0.0 0.5990 1.0000 0.0291 0.5990 0.5990 1.0000 0.0291
0.75634 518929 0.0 0.5989 1.0000 0.0291 0.5989 0.5989 1.0000 0.0291
0.75644 518717 0.0 0.5988 1.0000 0.0291 0.5988 0.5988 1.0000 0.0291
0.75654 518505 0.0 0.5986 1.0000 0.0291 0.5986 0.5986 1.0000 0.0291
0.75664 518293 0.0 0.5985 1.0000 0.0290 0.5985 0.5985 1.0000 0.0290
0.75674 518081 0.0 0.5983 1.0000 0.0290 0.5983 0.5983 1.0000 0.0290
0.75683 517870 0.0 0.5982 1.0000 0.0290 0.5982 0.5982 1.0000 0.0290
0.75693 517658 0.0 0.5981 1.0000 0.0290 0.5981 0.5981 1.0000 0.0290
0.75703 517446 0.0 0.5979 1.0000 0.0290 0.5979 0.5979 1.0000 0.0290
0.75713 517234 0.0 0.5978 1.0000 0.0290 0.5978 0.5978 1.0000 0.0290
0.75723 517022 0.0 0.5976 1.0000 0.0290 0.5976 0.5976 1.0000 0.0290
0.75733 516810 0.0 0.5975 1.0000 0.0289 0.5975 0.5975 1.0000 0.0289
0.75743 516598 0.0 0.5974 1.0000 0.0289 0.5974 0.5974 1.0000 0.0289
0.75753 516386 0.0 0.5972 1.0000 0.0289 0.5972 0.5972 1.0000 0.0289
0.75763 516173 0.0 0.5971 1.0000 0.0289 0.5971 0.5971 1.0000 0.0289
0.75773 515961 0.0 0.5969 1.0000 0.0289 0.5969 0.5969 1.0000 0.0289
0.75783 515749 0.0 0.5968 1.0000 0.0289 0.5968 0.5968 1.0000 0.0289
0.75793 515537 0.0 0.5967 1.0000 0.0288 0.5967 0.5967 1.0000 0.0288
0.75803 515325 0.0 0.5965 1.0000 0.0288 0.5965 0.5965 1.0000 0.0288
0.75813 515114 0.0 0.5964 1.0000 0.0288 0.5964 0.5964 1.0000 0.0288
0.75823 514902 0.0 0.5962 1.0000 0.0288 0.5962 0.5962 1.0000 0.0288
0.75833 514690 0.0 0.5961 1.0000 0.0288 0.5961 0.5961 1.0000 0.0288
0.75843 514478 0.0 0.5960 1.0000 0.0288 0.5960 0.5960 1.0000 0.0288
0.75853 514266 0.0 0.5958 1.0000 0.0288 0.5958 0.5958 1.0000 0.0288
0.75863 514054 0.0 0.5957 1.0000 0.0288 0.5957 0.5957 1.0000 0.0288
0.75873 513842 0.0 0.5955 1.0000 0.0287 0.5955 0.5955 1.0000 0.0287
0.75883 513630 0.0 0.5954 1.0000 0.0287 0.5954 0.5954 1.0000 0.0287
0.75893 513417 0.0 0.5953 1.0000 0.0287 0.5953 0.5953 1.0000 0.0287
0.75902 513205 0.0 0.5951 1.0000 0.0287 0.5951 0.5951 1.0000 0.0287
0.75912 512993 0.0 0.5950 1.0000 0.0287 0.5950 0.5950 1.0000 0.0287
0.75922 512781 0.0 0.5948 1.0000 0.0287 0.5948 0.5948 1.0000 0.0287
0.75932 512569 0.0 0.5947 1.0000 0.0286 0.5947 0.5947 1.0000 0.0286
0.75942 512358 0.0 0.5946 1.0000 0.0286 0.5946 0.5946 1.0000 0.0286
0.75952 512146 0.0 0.5944 1.0000 0.0286 0.5944 0.5944 1.0000 0.0286
0.75962 511934 0.0 0.5943 1.0000 0.0286 0.5943 0.5943 1.0000 0.0286
0.75972 511722 0.0 0.5941 1.0000 0.0286 0.5941 0.5941 1.0000 0.0286
0.75982 511510 0.0 0.5940 1.0000 0.0286 0.5940 0.5940 1.0000 0.0286
0.75992 511298 0.0 0.5939 1.0000 0.0285 0.5939 0.5939 1.0000 0.0285
0.76002 511086 0.0 0.5937 1.0000 0.0285 0.5937 0.5937 1.0000 0.0285
0.76012 510874 0.0 0.5936 1.0000 0.0285 0.5936 0.5936 1.0000 0.0285
0.76022 510661 0.0 0.5934 1.0000 0.0285 0.5934 0.5934 1.0000 0.0285
0.76032 510449 0.0 0.5933 1.0000 0.0285 0.5933 0.5933 1.0000 0.0285
0.76042 510237 0.0 0.5932 1.0000 0.0284 0.5932 0.5932 1.0000 0.0284
0.76052 510025 0.0 0.5930 1.0000 0.0284 0.5930 0.5930 1.0000 0.0284
0.76062 509813 0.0 0.5929 1.0000 0.0284 0.5929 0.5929 1.0000 0.0284
0.76072 509602 0.0 0.5927 1.0000 0.0284 0.5927 0.5927 1.0000 0.0284
0.76082 509390 0.0 0.5926 1.0000 0.0284 0.5926 0.5926 1.0000 0.0284
0.76092 509178 0.0 0.5924 1.0000 0.0283 0.5924 0.5924 1.0000 0.0283
0.76102 508966 0.0 0.5923 1.0000 0.0283 0.5923 0.5923 1.0000 0.0283
0.76112 508754 0.0 0.5921 1.0000 0.0283 0.5921 0.5921 1.0000 0.0283
0.76121 508542 0.0 0.5920 1.0000 0.0283 0.5920 0.5920 1.0000 0.0283
0.76131 508330 0.0 0.5919 1.0000 0.0283 0.5919 0.5919 1.0000 0.0283
0.76141 508118 0.0 0.5917 1.0000 0.0282 0.5917 0.5917 1.0000 0.0282
0.76151 507905 0.0 0.5916 1.0000 0.0282 0.5916 0.5916 1.0000 0.0282
0.76161 507693 0.0 0.5914 1.0000 0.0282 0.5914 0.5914 1.0000 0.0282
0.76171 507481 0.0 0.5913 1.0000 0.0282 0.5913 0.5913 1.0000 0.0282
0.76181 507269 0.0 0.5911 1.0000 0.0282 0.5911 0.5911 1.0000 0.0282
0.76191 507057 0.0 0.5910 1.0000 0.0282 0.5910 0.5910 1.0000 0.0282
0.76201 506846 0.0 0.5909 1.0000 0.0281 0.5909 0.5909 1.0000 0.0281
0.76211 506634 0.0 0.5907 1.0000 0.0281 0.5907 0.5907 1.0000 0.0281
0.76221 506422 0.0 0.5906 1.0000 0.0281 0.5906 0.5906 1.0000 0.0281
0.76231 506210 0.0 0.5905 1.0000 0.0281 0.5905 0.5905 1.0000 0.0281
0.76241 505998 0.0 0.5903 1.0000 0.0281 0.5903 0.5903 1.0000 0.0281
0.76251 505786 0.0 0.5902 1.0000 0.0281 0.5902 0.5902 1.0000 0.0281
0.76261 505574 0.0 0.5900 1.0000 0.0280 0.5900 0.5900 1.0000 0.0280
0.76271 505362 0.0 0.5899 1.0000 0.0280 0.5899 0.5899 1.0000 0.0280
0.76281 505150 0.0 0.5898 1.0000 0.0280 0.5898 0.5898 1.0000 0.0280
0.76291 504937 0.0 0.5896 1.0000 0.0279 0.5896 0.5896 1.0000 0.0279
0.76301 504725 0.0 0.5895 1.0000 0.0279 0.5895 0.5895 1.0000 0.0279
0.76311 504513 0.0 0.5894 1.0000 0.0279 0.5894 0.5894 1.0000 0.0279
0.76321 504301 0.0 0.5892 1.0000 0.0279 0.5892 0.5892 1.0000 0.0279
0.76331 504089 0.0 0.5891 1.0000 0.0279 0.5891 0.5891 1.0000 0.0279
0.76340 503878 0.0 0.5889 1.0000 0.0279 0.5889 0.5889 1.0000 0.0279
0.76350 503666 0.0 0.5888 1.0000 0.0278 0.5888 0.5888 1.0000 0.0278
0.76360 503454 0.0 0.5887 1.0000 0.0278 0.5887 0.5887 1.0000 0.0278
0.76370 503242 0.0 0.5885 1.0000 0.0278 0.5885 0.5885 1.0000 0.0278
0.76380 503030 0.0 0.5884 1.0000 0.0278 0.5884 0.5884 1.0000 0.0278
0.76390 502818 0.0 0.5883 1.0000 0.0277 0.5883 0.5883 1.0000 0.0277
0.76400 502606 0.0 0.5881 1.0000 0.0277 0.5881 0.5881 1.0000 0.0277
0.76410 502394 0.0 0.5880 1.0000 0.0277 0.5880 0.5880 1.0000 0.0277
0.76420 502181 0.0 0.5879 1.0000 0.0277 0.5879 0.5879 1.0000 0.0277
0.76430 501969 0.0 0.5877 1.0000 0.0277 0.5877 0.5877 1.0000 0.0277
0.76440 501757 0.0 0.5876 1.0000 0.0276 0.5876 0.5876 1.0000 0.0276
0.76450 501545 0.0 0.5874 1.0000 0.0276 0.5874 0.5874 1.0000 0.0276
0.76460 501333 0.0 0.5873 1.0000 0.0276 0.5873 0.5873 1.0000 0.0276
0.76470 501122 0.0 0.5871 1.0000 0.0275 0.5871 0.5871 1.0000 0.0275
0.76480 500910 0.0 0.5870 1.0000 0.0275 0.5870 0.5870 1.0000 0.0275
0.76490 500698 0.0 0.5869 1.0000 0.0275 0.5869 0.5869 1.0000 0.0275
0.76500 500486 0.0 0.5867 1.0000 0.0274 0.5867 0.5867 1.0000 0.0274
0.76510 500274 0.0 0.5866 1.0000 0.0274 0.5866 0.5866 1.0000 0.0274
0.76520 500062 0.0 0.5864 1.0000 0.0274 0.5864 0.5864 1.0000 0.0274
0.76530 499850 0.0 0.5863 1.0000 0.0273 0.5863 0.5863 1.0000 0.0273
0.76540 499638 0.0 0.5862 1.0000 0.0273 0.5862 0.5862 1.0000 0.0273
0.76550 499425 0.0 0.5860 1.0000 0.0273 0.5860 0.5860 1.0000 0.0273
0.76559 499213 0.0 0.5859 1.0000 0.0273 0.5859 0.5859 1.0000 0.0273
0.76569 499001 0.0 0.5857 1.0000 0.0273 0.5857 0.5857 1.0000 0.0273
0.76579 498789 0.0 0.5856 1.0000 0.0272 0.5856 0.5856 1.0000 0.0272
0.76589 498577 0.0 0.5855 1.0000 0.0272 0.5855 0.5855 1.0000 0.0272
0.76599 498366 0.0 0.5853 1.0000 0.0272 0.5853 0.5853 1.0000 0.0272
0.76609 498154 0.0 0.5852 1.0000 0.0272 0.5852 0.5852 1.0000 0.0272
0.76619 497942 0.0 0.5850 1.0000 0.0271 0.5850 0.5850 1.0000 0.0271
0.76629 497730 0.0 0.5849 1.0000 0.0271 0.5849 0.5849 1.0000 0.0271
0.76639 497518 0.0 0.5847 1.0000 0.0271 0.5847 0.5847 1.0000 0.0271
0.76649 497306 0.0 0.5846 1.0000 0.0271 0.5846 0.5846 1.0000 0.0271
0.76659 497094 0.0 0.5845 1.0000 0.0271 0.5845 0.5845 1.0000 0.0271
0.76669 496882 0.0 0.5843 1.0000 0.0270 0.5843 0.5843 1.0000 0.0270
0.76679 496669 0.0 0.5842 1.0000 0.0270 0.5842 0.5842 1.0000 0.0270
0.76689 496457 0.0 0.5840 1.0000 0.0270 0.5840 0.5840 1.0000 0.0270
0.76699 496245 0.0 0.5839 1.0000 0.0270 0.5839 0.5839 1.0000 0.0270
0.76709 496033 0.0 0.5837 1.0000 0.0270 0.5837 0.5837 1.0000 0.0270
0.76719 495821 0.0 0.5836 1.0000 0.0269 0.5836 0.5836 1.0000 0.0269
0.76729 495610 0.0 0.5834 1.0000 0.0269 0.5834 0.5834 1.0000 0.0269
0.76739 495398 0.0 0.5833 1.0000 0.0269 0.5833 0.5833 1.0000 0.0269
0.76749 495186 0.0 0.5832 1.0000 0.0269 0.5832 0.5832 1.0000 0.0269
0.76759 494974 0.0 0.5830 1.0000 0.0269 0.5830 0.5830 1.0000 0.0269
0.76769 494762 0.0 0.5829 1.0000 0.0268 0.5829 0.5829 1.0000 0.0268
0.76778 494550 0.0 0.5827 1.0000 0.0268 0.5827 0.5827 1.0000 0.0268
0.76788 494338 0.0 0.5826 1.0000 0.0268 0.5826 0.5826 1.0000 0.0268
0.76798 494126 0.0 0.5824 1.0000 0.0268 0.5824 0.5824 1.0000 0.0268
0.76808 493914 0.0 0.5823 1.0000 0.0268 0.5823 0.5823 1.0000 0.0268
0.76818 493701 0.0 0.5821 1.0000 0.0267 0.5821 0.5821 1.0000 0.0267
0.76828 493489 0.0 0.5820 1.0000 0.0267 0.5820 0.5820 1.0000 0.0267
0.76838 493277 0.0 0.5818 1.0000 0.0267 0.5818 0.5818 1.0000 0.0267
0.76848 493065 0.0 0.5817 1.0000 0.0267 0.5817 0.5817 1.0000 0.0267
0.76858 492853 0.0 0.5816 1.0000 0.0267 0.5816 0.5816 1.0000 0.0267
0.76868 492642 0.0 0.5814 1.0000 0.0266 0.5814 0.5814 1.0000 0.0266
0.76878 492430 0.0 0.5813 1.0000 0.0266 0.5813 0.5813 1.0000 0.0266
0.76888 492218 0.0 0.5811 1.0000 0.0266 0.5811 0.5811 1.0000 0.0266
0.76898 492006 0.0 0.5810 1.0000 0.0266 0.5810 0.5810 1.0000 0.0266
0.76908 491794 0.0 0.5809 1.0000 0.0265 0.5809 0.5809 1.0000 0.0265
0.76918 491582 0.0 0.5807 1.0000 0.0265 0.5807 0.5807 1.0000 0.0265
0.76928 491370 0.0 0.5806 1.0000 0.0265 0.5806 0.5806 1.0000 0.0265
0.76938 491158 0.0 0.5805 1.0000 0.0265 0.5805 0.5805 1.0000 0.0265
0.76948 490945 0.0 0.5803 1.0000 0.0264 0.5803 0.5803 1.0000 0.0264
0.76958 490733 0.0 0.5802 1.0000 0.0264 0.5802 0.5802 1.0000 0.0264
0.76968 490521 0.0 0.5801 1.0000 0.0264 0.5801 0.5801 1.0000 0.0264
0.76978 490309 0.0 0.5799 1.0000 0.0264 0.5799 0.5799 1.0000 0.0264
0.76988 490097 0.0 0.5798 1.0000 0.0263 0.5798 0.5798 1.0000 0.0263
0.76997 489886 0.0 0.5796 1.0000 0.0263 0.5796 0.5796 1.0000 0.0263
0.77007 489674 0.0 0.5795 1.0000 0.0263 0.5795 0.5795 1.0000 0.0263
0.77017 489462 0.0 0.5793 1.0000 0.0263 0.5793 0.5793 1.0000 0.0263
0.77027 489250 0.0 0.5792 1.0000 0.0263 0.5792 0.5792 1.0000 0.0263
0.77037 489038 0.0 0.5791 1.0000 0.0263 0.5791 0.5791 1.0000 0.0263
0.77047 488826 0.0 0.5789 1.0000 0.0262 0.5789 0.5789 1.0000 0.0262
0.77057 488614 0.0 0.5788 1.0000 0.0262 0.5788 0.5788 1.0000 0.0262
0.77067 488402 0.0 0.5786 1.0000 0.0262 0.5786 0.5786 1.0000 0.0262
0.77077 488189 0.0 0.5785 1.0000 0.0262 0.5785 0.5785 1.0000 0.0262
0.77087 487977 0.0 0.5783 1.0000 0.0262 0.5783 0.5783 1.0000 0.0262
0.77097 487765 0.0 0.5782 1.0000 0.0261 0.5782 0.5782 1.0000 0.0261
0.77107 487553 0.0 0.5780 1.0000 0.0261 0.5780 0.5780 1.0000 0.0261
0.77117 487341 0.0 0.5779 1.0000 0.0261 0.5779 0.5779 1.0000 0.0261
0.77127 487130 0.0 0.5777 1.0000 0.0261 0.5777 0.5777 1.0000 0.0261
0.77137 486918 0.0 0.5776 1.0000 0.0260 0.5776 0.5776 1.0000 0.0260
0.77147 486706 0.0 0.5774 1.0000 0.0260 0.5774 0.5774 1.0000 0.0260
0.77157 486494 0.0 0.5773 1.0000 0.0260 0.5773 0.5773 1.0000 0.0260
0.77167 486282 0.0 0.5772 1.0000 0.0260 0.5772 0.5772 1.0000 0.0260
0.77177 486070 0.0 0.5770 1.0000 0.0260 0.5770 0.5770 1.0000 0.0260
0.77187 485858 0.0 0.5769 1.0000 0.0259 0.5769 0.5769 1.0000 0.0259
0.77197 485646 0.0 0.5767 1.0000 0.0259 0.5767 0.5767 1.0000 0.0259
0.77207 485433 0.0 0.5766 1.0000 0.0259 0.5766 0.5766 1.0000 0.0259
0.77216 485221 0.0 0.5764 1.0000 0.0258 0.5764 0.5764 1.0000 0.0258
0.77226 485009 0.0 0.5763 1.0000 0.0258 0.5763 0.5763 1.0000 0.0258
0.77236 484797 0.0 0.5761 1.0000 0.0258 0.5761 0.5761 1.0000 0.0258
0.77246 484585 0.0 0.5760 1.0000 0.0257 0.5760 0.5760 1.0000 0.0257
0.77256 484374 0.0 0.5758 1.0000 0.0257 0.5758 0.5758 1.0000 0.0257
0.77266 484162 0.0 0.5757 1.0000 0.0257 0.5757 0.5757 1.0000 0.0257
0.77276 483950 0.0 0.5755 1.0000 0.0257 0.5755 0.5755 1.0000 0.0257
0.77286 483738 0.0 0.5754 1.0000 0.0257 0.5754 0.5754 1.0000 0.0257
0.77296 483526 0.0 0.5752 1.0000 0.0257 0.5752 0.5752 1.0000 0.0257
0.77306 483314 0.0 0.5751 1.0000 0.0257 0.5751 0.5751 1.0000 0.0257
0.77316 483102 0.0 0.5749 1.0000 0.0257 0.5749 0.5749 1.0000 0.0257
0.77326 482890 0.0 0.5748 1.0000 0.0257 0.5748 0.5748 1.0000 0.0257
0.77336 482678 0.0 0.5747 1.0000 0.0256 0.5747 0.5747 1.0000 0.0256
0.77346 482465 0.0 0.5745 1.0000 0.0256 0.5745 0.5745 1.0000 0.0256
0.77356 482253 0.0 0.5744 1.0000 0.0256 0.5744 0.5744 1.0000 0.0256
0.77366 482041 0.0 0.5742 1.0000 0.0256 0.5742 0.5742 1.0000 0.0256
0.77376 481829 0.0 0.5741 1.0000 0.0256 0.5741 0.5741 1.0000 0.0256
0.77386 481617 0.0 0.5739 1.0000 0.0256 0.5739 0.5739 1.0000 0.0256
0.77396 481406 0.0 0.5738 1.0000 0.0256 0.5738 0.5738 1.0000 0.0256
0.77406 481194 0.0 0.5736 1.0000 0.0256 0.5736 0.5736 1.0000 0.0256
0.77416 480982 0.0 0.5735 1.0000 0.0255 0.5735 0.5735 1.0000 0.0255
0.77426 480770 0.0 0.5733 1.0000 0.0255 0.5733 0.5733 1.0000 0.0255
